duration_months,event_observed,is_15yr,orig_year,high_ltv,rate_spread,PropertyState_West Coast,PropertyState_South,PropertyState_Others,PropertyState_Northeast,PropertyType_SF,PropertyType_PU,PropertyType_MH,PropertyType_LH,PropertyType_CP,Occupancy_S,Occupancy_O,LoanPurpose_P,LoanPurpose_N,Channel_T,Channel_R,Channel_C,NumBorrowers,OrigLoanTerm,PPM,OrigInterestRate,LTV,OrigUPB,DTI,OCLTV,Units,MIP,FirstTimeHomebuyer,CreditScore
26,0,0,1999,1,0.375,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.25,90.0,114000,47.0,90,1,25,0,669.0
48,0,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,143000,31.0,95,1,30,0,669.0
29,1,0,1999,1,0.25,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.125,95.0,135000,42.0,95,1,30,0,669.0
44,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,34.0,50000,29.0,34,1,0,0,669.0
56,0,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.75,56.0,98000,25.0,56,1,0,0,669.0
34,1,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,74.0,240000,57.0,74,1,0,0,669.0
58,1,0,1999,0,0.625,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,7.5,75.0,164000,30.0,75,1,0,0,669.0
36,1,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,80.0,160000,36.0,80,1,0,0,669.0
38,1,0,1999,0,0.25,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.125,80.0,168000,54.0,80,1,0,0,669.0
49,1,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.0,77.0,92000,44.0,77,1,12,0,669.0
12,0,0,1999,1,1.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,8.0,95.0,126000,56.0,95,1,30,0,669.0
16,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,47.0,60000,33.0,47,1,0,0,669.0
31,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,90.0,136000,48.0,90,1,30,0,669.0
51,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,95.0,169000,38.0,95,1,30,0,669.0
62,0,0,1999,0,-0.5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.375,80.0,69000,49.0,80,1,0,0,669.0
36,0,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,80.0,68000,44.0,80,1,0,0,669.0
45,0,0,1999,1,0.5,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.375,95.0,163000,35.0,95,1,30,0,669.0
17,0,0,1999,0,1.125,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,360.0,0,8.0,75.0,47000,22.0,75,1,0,0,669.0
47,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,80.0,147000,31.0,80,1,0,0,669.0
41,0,0,1999,1,0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.25,90.0,196000,34.0,90,1,25,0,669.0
34,0,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.25,75.0,232000,65.0,75,1,0,0,669.0
57,0,0,1999,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,80.0,112000,39.0,80,1,0,0,669.0
20,0,0,1999,0,0.6150000000000002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,7.49,80.0,28000,45.0,80,1,0,0,669.0
10,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,67.0,200000,29.0,67,1,0,0,669.0
31,0,0,1999,0,0.25,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,73.0,115000,52.0,73,1,0,0,669.0
36,0,0,1999,0,0.25,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.125,80.0,120000,44.0,80,1,0,0,669.0
7,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,209000,39.0,95,1,30,0,669.0
46,0,0,1999,0,-0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.625,78.0,240000,41.0,78,1,0,0,669.0
43,1,0,1999,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,7.375,57.0,50000,36.0,57,1,0,0,669.0
45,0,0,1999,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,360.0,0,6.875,69.0,72000,28.0,69,1,0,0,669.0
158,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,75.0,77000,28.0,75,1,0,0,669.0
27,1,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,65.0,107000,41.0,65,1,0,0,669.0
47,1,0,1999,0,0.625,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.5,75.0,150000,38.0,75,1,0,0,669.0
31,1,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,90.0,144000,59.0,90,1,25,0,669.0
50,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,95.0,69000,27.0,95,1,30,0,669.0
29,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,360.0,0,7.0,70.0,112000,15.0,70,1,0,0,669.0
2,0,0,1999,0,1.125,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,8.0,71.0,240000,29.0,71,1,0,0,669.0
38,0,0,1999,0,0.5,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,77.0,140000,40.0,77,1,0,0,669.0
36,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,79.0,139000,25.0,79,1,0,0,669.0
45,0,0,1999,1,-0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,95.0,135000,47.0,95,1,30,0,669.0
42,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.625,73.0,226000,46.0,73,1,0,0,669.0
54,0,0,1999,0,0.125,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,41.0,180000,31.0,41,1,0,0,669.0
49,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,44.0,210000,56.0,44,1,0,0,669.0
44,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,69.0,236000,29.0,69,1,0,0,669.0
48,1,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,56.0,146000,43.0,56,1,0,0,669.0
43,0,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,73.0,152000,53.0,73,1,0,0,669.0
32,0,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.25,80.0,184000,17.0,80,1,0,0,669.0
49,1,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,85.0,181000,23.0,85,1,12,0,669.0
74,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,76.0,110000,38.0,76,1,0,0,669.0
49,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,168000,26.0,95,1,30,0,669.0
34,1,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.75,75.0,161000,31.0,75,1,0,0,669.0
36,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.0,80.0,125000,29.0,80,1,0,0,669.0
67,1,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,95.0,143000,36.0,95,1,30,0,669.0
54,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,34.0,135000,21.0,34,1,0,0,669.0
52,1,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,75.0,150000,40.0,75,1,0,0,669.0
45,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,79.0,165000,40.0,79,1,0,0,669.0
60,1,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,80.0,147000,56.0,80,1,0,0,669.0
51,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,184000,35.0,95,1,30,0,669.0
54,1,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,75.0,74000,36.0,75,1,0,0,669.0
47,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.0,80.0,109000,22.0,80,1,0,0,669.0
75,1,0,1999,1,0.2649999999999997,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.14,94.0,118000,46.0,94,1,30,0,669.0
64,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,95.0,124000,51.0,95,1,30,0,669.0
24,0,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.25,78.0,75000,27.0,78,1,0,0,669.0
25,0,0,1999,0,0.75,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.625,80.0,176000,16.0,80,1,0,0,669.0
210,0,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,37.0,135000,64.0,37,1,0,0,669.0
26,1,0,1999,0,0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,73.0,155000,38.0,73,1,0,0,669.0
21,0,0,1999,0,0.375,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,360.0,0,7.25,80.0,80000,49.0,80,1,0,0,669.0
7,0,0,1999,1,0.375,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.25,85.0,99000,34.0,85,1,0,0,669.0
86,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,90.0,114000,44.0,90,1,25,0,669.0
40,0,0,1999,0,-0.375,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.5,47.0,28000,42.0,47,1,0,0,669.0
80,0,0,1999,0,0.25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.125,63.0,70000,45.0,63,1,0,0,669.0
140,0,0,1999,0,0.25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.125,75.0,60000,36.0,75,1,0,0,669.0
49,0,0,1999,0,-0.375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.5,75.0,240000,14.0,75,1,0,0,669.0
43,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,84.0,142000,33.0,84,1,12,0,669.0
60,0,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,80.0,58000,32.0,80,1,17,0,669.0
60,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,153000,39.0,95,1,30,0,669.0
46,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,61.0,215000,35.0,61,1,0,0,669.0
33,1,0,1999,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,75.0,141000,57.0,75,1,0,0,669.0
52,0,0,1999,0,-0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.75,80.0,63000,32.0,80,1,0,0,669.0
9,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,85.0,81000,22.0,85,1,0,0,669.0
30,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,90.0,155000,37.0,90,1,25,0,669.0
46,0,0,1999,1,0.25,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,90.0,63000,38.0,90,1,25,0,669.0
16,0,0,1999,1,2.125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,9.0,90.0,92000,61.0,90,1,25,0,669.0
11,0,0,1999,0,0.375,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.25,77.0,198000,30.0,77,1,0,0,669.0
36,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.0,85.0,150000,61.0,85,1,12,0,669.0
53,0,0,1999,1,0.25,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,92.0,107000,34.0,92,1,25,0,669.0
45,1,0,1999,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.375,75.0,63000,34.0,75,2,0,0,669.0
196,0,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.0,84.0,72000,25.0,84,1,12,0,669.0
33,1,0,1999,1,0.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.375,95.0,62000,18.0,95,1,30,0,669.0
100,1,0,1999,1,0.5,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.375,95.0,66000,28.0,95,1,30,0,669.0
19,0,0,1999,1,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2,360.0,0,6.875,82.0,76000,30.0,82,1,12,0,669.0
45,1,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,90.0,177000,43.0,90,1,25,0,669.0
43,0,0,1999,0,0.625,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.5,75.0,122000,32.0,75,1,0,0,669.0
51,0,0,1999,1,0.125,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,90.0,161000,23.0,90,1,25,0,669.0
60,1,0,1999,1,0.125,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,125000,32.0,95,1,30,0,669.0
53,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,123000,39.0,95,1,30,0,669.0
42,0,0,1999,0,0.25,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.125,39.0,42000,33.0,39,1,0,0,669.0
50,0,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,54.0,135000,51.0,54,1,0,0,669.0
74,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.625,55.0,50000,38.0,55,1,0,0,669.0
147,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,56.0,111000,47.0,56,1,0,0,669.0
46,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,72.0,110000,32.0,72,1,0,0,669.0
210,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,77.0,96000,14.0,77,1,0,0,669.0
52,0,0,1999,0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,77.0,133000,32.0,77,1,0,0,669.0
41,0,0,1999,0,0.125,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,78.0,156000,42.0,78,1,0,0,669.0
195,1,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,360.0,0,6.75,80.0,70000,15.0,80,1,0,0,669.0
209,1,0,1999,0,-0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.375,80.0,92000,24.0,80,1,0,0,669.0
41,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.75,80.0,112000,28.0,80,1,0,0,669.0
49,0,0,1999,0,0.5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.375,80.0,69000,28.0,80,1,0,0,669.0
39,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,80.0,76000,30.0,80,1,0,0,669.0
52,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,80.0,131000,31.0,80,1,0,0,669.0
59,1,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.0,80.0,39000,34.0,80,1,0,0,669.0
46,0,0,1999,0,2.5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,1,9.375,80.0,86000,35.0,80,1,0,0,669.0
51,0,0,1999,0,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.5,80.0,97000,39.0,80,1,0,0,669.0
210,1,0,1999,0,0.375,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.25,80.0,72000,43.0,80,1,0,0,669.0
20,0,0,1999,0,0.375,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.25,80.0,60000,52.0,80,1,0,0,669.0
119,1,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,360.0,0,6.875,65.0,103000,31.0,65,1,0,0,669.0
13,0,0,1999,0,0.625,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,360.0,0,7.5,80.0,30000,34.0,80,1,0,0,669.0
56,0,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.0,80.0,64000,12.0,80,1,12,0,669.0
94,1,0,1999,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,84.0,62000,12.0,84,1,12,0,669.0
50,0,0,1999,1,-0.25,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.625,85.0,189000,48.0,85,1,12,0,669.0
20,0,0,1999,1,0.625,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,360.0,0,7.5,90.0,80000,37.0,90,1,25,0,669.0
50,0,0,1999,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.375,90.0,115000,17.0,90,1,25,0,669.0
64,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,90.0,122000,18.0,90,1,25,0,669.0
73,1,0,1999,1,0.625,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.5,90.0,86000,29.0,90,1,25,0,669.0
71,1,0,1999,1,-0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,90.0,110000,43.0,90,1,25,0,669.0
60,0,0,1999,1,-0.375,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,360.0,0,6.5,90.0,134000,34.0,90,1,25,0,669.0
209,0,0,1999,1,0.625,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.5,92.0,76000,36.0,92,1,30,0,669.0
89,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,91000,18.0,95,1,30,0,669.0
83,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,162000,28.0,95,1,30,0,669.0
102,1,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,95.0,64000,28.0,95,1,30,0,669.0
189,0,0,1999,1,-0.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.125,95.0,161000,31.0,95,1,30,0,669.0
112,0,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,95.0,87000,33.0,95,1,30,0,669.0
17,1,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,76000,34.0,95,1,30,0,669.0
35,1,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,118000,42.0,95,1,30,0,669.0
209,0,0,1999,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.375,75.0,60000,29.0,75,1,0,0,669.0
79,1,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.0,75.0,60000,17.0,75,1,0,0,669.0
37,0,0,1999,0,-0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.75,80.0,72000,24.0,80,1,0,0,669.0
73,1,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.625,79.0,78000,13.0,79,1,12,0,669.0
16,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.0,88.0,127000,34.0,88,1,25,0,669.0
75,1,0,1999,1,0.625,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.5,90.0,121000,25.0,90,1,25,0,669.0
34,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,77.0,182000,24.0,77,1,0,0,669.0
36,1,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.75,80.0,87000,33.44383617766727,80,1,17,0,669.0
71,0,0,1999,1,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,87.0,107000,55.0,87,1,25,0,669.0
110,1,0,1999,0,0.75,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.625,79.0,114000,14.0,79,2,0,0,669.0
37,0,0,1999,0,0.75,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.625,80.0,125000,37.0,80,1,0,0,669.0
50,0,0,1999,1,0.375,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.25,90.0,155000,55.0,90,1,25,0,669.0
52,1,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.0,71.0,220000,17.0,71,1,0,0,669.0
55,0,0,1999,1,-0.25,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.625,85.0,156000,45.0,85,1,12,0,669.0
17,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,86.0,154000,34.0,86,1,30,0,669.0
52,0,0,1999,1,0.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,90.0,161000,32.0,90,1,25,0,669.0
7,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,84.0,224000,45.0,84,1,12,0,669.0
69,1,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.75,90.0,92000,41.0,90,1,25,0,669.0
53,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,75.0,83000,38.0,75,1,0,0,669.0
30,0,0,1999,0,0.625,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.5,77.0,111000,34.0,77,1,0,0,669.0
43,0,0,1999,1,0.375,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.25,81.0,182000,31.0,81,1,12,0,669.0
17,1,0,1999,1,1.625,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,8.5,87.0,103000,35.0,87,1,25,0,669.0
171,1,0,1999,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,76.0,56000,33.0,76,1,0,0,669.0
42,0,0,1999,0,-0.625,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.25,79.0,201000,30.0,79,1,0,0,669.0
152,1,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,87.0,111000,40.0,87,1,25,0,669.0
159,0,0,1999,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.375,87.0,130000,42.0,87,1,25,0,669.0
41,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,90.0,76000,60.0,90,1,25,0,669.0
159,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,80.0,130000,40.0,80,1,0,0,669.0
41,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,87.0,80000,41.0,87,1,25,0,669.0
37,0,0,1999,1,0.625,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.5,90.0,135000,43.0,90,1,25,0,669.0
37,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,70.0,32000,34.0,70,1,0,0,669.0
22,0,0,1999,0,0.625,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,360.0,0,7.5,80.0,70000,28.0,80,1,0,0,669.0
60,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,85.0,107000,49.0,85,1,12,0,669.0
